"OBJECTID","ID_0","ISO","NAME_ENGLISH","NAME_ISO","NAME_FAO","NAME_LOCAL","NAME_OBSOLETE","NAME_VARIANTS","NAME_NONLATIN","NAME_FRENCH","NAME_SPANISH","NAME_RUSSIAN","NAME_ARABIC","NAME_CHINESE","WASPARTOF","CONTAINS","SOVEREIGN","ISO2","WWW","FIPS","ISON","VALIDFR","VALIDTO","POP2000","SQKM","POPSQKM","UNREGION1","UNREGION2","DEVELOPING","CIS","Transition","OECD","WBREGION","WBINCOME","WBDEBT","WBOTHER","CEEAC","CEMAC","CEPLG","COMESA","EAC","ECOWAS","IGAD","IOC","MRU","SACU","UEMOA","UMA","PALOP","PARTA","CACM","EurAsEC","Agadir","SAARC","ASEAN","NAFTA","GCC","CSN","CARICOM","EU","CAN","ACP","Landlocked","AOSIS","SIDS","Islands","LDC"
1,142,"MRT","Mauritania","MAURITANIA","Mauritania","Muritaniyah","","","","Mauritanie ","Mauritania ","<U+041C><U+0430><U+0432><U+0440><U+0438><U+0442><U+0430><U+043D><U+0438><U+044F>","<U+0645><U+0648><U+0631><U+064A><U+062A><U+0627><U+0646><U+064A><U+0627>","<U+6BDB><U+91CC><U+5854><U+5C3C><U+4E9A> ","","","Mauritania","MR","","MR","478","~1900","Present","2664528","1041570","2.5581842795011376","Western Africa","Africa","1","","","","Sub-Saharan Africa","Low income","Moderately indebted","HIPC","","","","","","","","","","","","1","","","","","","","","","","","","","","1","","","","","1"
